"i","rt","response","trial_type","trial_index","time_elapsed","internal_node_id","group1","group2","pair"
56,3958,29,"html-slider-response",19,140171,"0.0-2.0-0.17","E1","G1","E1 G1"
56,5360,38,"html-slider-response",20,145633,"0.0-2.0-0.18","H1","K1","H1 K1"
56,4924,33,"html-slider-response",21,150659,"0.0-2.0-0.19","I1","L1","I1 L1"
56,5213,55,"html-slider-response",22,155974,"0.0-2.0-0.20","E1","J1","E1 J1"
56,4703,35,"html-slider-response",23,160778,"0.0-2.0-0.21","D1","G1","D1 G1"
57,7960,31,"html-slider-response",2,50387,"0.0-2.0-0.0","E1","G1","E1 G1"
57,17964,68,"html-slider-response",3,68453,"0.0-2.0-0.1","A1","I1","A1 I1"
57,13099,28,"html-slider-response",4,81653,"0.0-2.0-0.2","B1","D1","B1 D1"
57,8675,60,"html-slider-response",5,90430,"0.0-2.0-0.3","A1","J1","A1 J1"
57,3557,11,"html-slider-response",6,94090,"0.0-2.0-0.4","B1","L1","B1 L1"
57,4453,30,"html-slider-response",7,98645,"0.0-2.0-0.5","D1","I1","D1 I1"
57,3814,41,"html-slider-response",8,102769,"0.0-2.0-0.6","A1","E1","A1 E1"
57,3990,3,"html-slider-response",9,106861,"0.0-2.0-0.7","H1","L1","H1 L1"
57,8732,4,"html-slider-response",10,115695,"0.0-2.0-0.8","D1","G1","D1 G1"
57,8857,4,"html-slider-response",11,124653,"0.0-2.0-0.9","A1","H1","A1 H1"
57,3197,64,"html-slider-response",12,127952,"0.0-2.0-0.10","E1","K1","E1 K1"
57,7578,13,"html-slider-response",13,135633,"0.0-2.0-0.11","B1","E1","B1 E1"
57,5000,70,"html-slider-response",14,140735,"0.0-2.0-0.12","E1","F1","E1 F1"
57,6201,60,"html-slider-response",15,147037,"0.0-2.0-0.13","B1","K1","B1 K1"
57,5319,37,"html-slider-response",16,152458,"0.0-2.0-0.14","I1","L1","I1 L1"
57,3966,82,"html-slider-response",17,156528,"0.0-2.0-0.15","H1","K1","H1 K1"
57,11991,87,"html-slider-response",18,168621,"0.0-2.0-0.16","J1","L1","J1 L1"
57,3096,5,"html-slider-response",19,171819,"0.0-2.0-0.17","G1","I1","G1 I1"
57,3240,4,"html-slider-response",20,175167,"0.0-2.0-0.18","F1","G1","F1 G1"
57,3543,90,"html-slider-response",21,178811,"0.0-2.0-0.19","J1","K1","J1 K1"
57,11002,24,"html-slider-response",22,189917,"0.0-2.0-0.20","A1","K1","A1 K1"
57,4774,26,"html-slider-response",23,194794,"0.0-2.0-0.21","E1","J1","E1 J1"
58,5211,61,"html-slider-response",2,18391,"0.0-2.0-0.0","H1","K1","H1 K1"
58,2398,59,"html-slider-response",3,20903,"0.0-2.0-0.1","E1","F1","E1 F1"
58,2036,60,"html-slider-response",4,23046,"0.0-2.0-0.2","J1","K1","J1 K1"
58,2467,42,"html-slider-response",5,25618,"0.0-2.0-0.3","B1","L1","B1 L1"
58,2452,31,"html-slider-response",6,28174,"0.0-2.0-0.4","A1","J1","A1 J1"
58,3580,28,"html-slider-response",7,31857,"0.0-2.0-0.5","D1","I1","D1 I1"
58,1908,43,"html-slider-response",8,33869,"0.0-2.0-0.6","I1","L1","I1 L1"
58,1970,42,"html-slider-response",9,35943,"0.0-2.0-0.7","A1","K1","A1 K1"
58,2162,38,"html-slider-response",10,38208,"0.0-2.0-0.8","G1","I1","G1 I1"
58,2173,39,"html-slider-response",11,40485,"0.0-2.0-0.9","E1","J1","E1 J1"
58,1783,38,"html-slider-response",12,42372,"0.0-2.0-0.10","B1","E1","B1 E1"
58,1691,42,"html-slider-response",13,44166,"0.0-2.0-0.11","A1","I1","A1 I1"
58,2198,36,"html-slider-response",14,46467,"0.0-2.0-0.12","E1","K1","E1 K1"
58,2280,36,"html-slider-response",15,48851,"0.0-2.0-0.13","A1","H1","A1 H1"
58,1700,37,"html-slider-response",16,50658,"0.0-2.0-0.14","F1","G1","F1 G1"
58,2672,33,"html-slider-response",17,53435,"0.0-2.0-0.15","B1","K1","B1 K1"
58,2647,40,"html-slider-response",18,56186,"0.0-2.0-0.16","H1","L1","H1 L1"
58,7145,45,"html-slider-response",19,63434,"0.0-2.0-0.17","D1","G1","D1 G1"
58,2070,42,"html-slider-response",20,65607,"0.0-2.0-0.18","J1","L1","J1 L1"
58,1918,46,"html-slider-response",21,67627,"0.0-2.0-0.19","A1","E1","A1 E1"
58,5579,53,"html-slider-response",22,73309,"0.0-2.0-0.20","B1","D1","B1 D1"
58,2791,53,"html-slider-response",23,76204,"0.0-2.0-0.21","E1","G1","E1 G1"
59,4555,26,"html-slider-response",2,51546,"0.0-2.0-0.0","G1","I1","G1 I1"
59,2648,14,"html-slider-response",3,54297,"0.0-2.0-0.1","E1","G1","E1 G1"
59,2514,59,"html-slider-response",4,56914,"0.0-2.0-0.2","B1","E1","B1 E1"
59,2384,25,"html-slider-response",5,59410,"0.0-2.0-0.3","F1","G1","F1 G1"
59,2312,56,"html-slider-response",6,61836,"0.0-2.0-0.4","E1","K1","E1 K1"
59,2671,34,"html-slider-response",7,64610,"0.0-2.0-0.5","D1","G1","D1 G1"
59,2935,55,"html-slider-response",8,67650,"0.0-2.0-0.6","I1","L1","I1 L1"
59,3092,13,"html-slider-response",9,70859,"0.0-2.0-0.7","B1","L1","B1 L1"
59,2664,55,"html-slider-response",10,73635,"0.0-2.0-0.8","A1","K1","A1 K1"
59,2463,70,"html-slider-response",11,76211,"0.0-2.0-0.9","H1","K1","H1 K1"
59,2481,8,"html-slider-response",12,78795,"0.0-2.0-0.10","A1","E1","A1 E1"
59,2117,66,"html-slider-response",13,81025,"0.0-2.0-0.11","J1","L1","J1 L1"
59,2272,78,"html-slider-response",14,83409,"0.0-2.0-0.12","H1","L1","H1 L1"
59,3779,26,"html-slider-response",15,87291,"0.0-2.0-0.13","A1","I1","A1 I1"
59,2386,82,"html-slider-response",16,89778,"0.0-2.0-0.14","E1","F1","E1 F1"
59,2338,62,"html-slider-response",17,92217,"0.0-2.0-0.15","B1","D1","B1 D1"
59,2276,57,"html-slider-response",18,94594,"0.0-2.0-0.16","D1","I1","D1 I1"
59,5969,31,"html-slider-response",19,100667,"0.0-2.0-0.17","A1","H1","A1 H1"
59,2631,72,"html-slider-response",20,103402,"0.0-2.0-0.18","E1","J1","E1 J1"
59,5085,24,"html-slider-response",21,108603,"0.0-2.0-0.19","B1","K1","B1 K1"
59,2056,60,"html-slider-response",22,110761,"0.0-2.0-0.20","J1","K1","J1 K1"
59,1891,28,"html-slider-response",23,112754,"0.0-2.0-0.21","A1","J1","A1 J1"
60,8339,41,"html-slider-response",2,33000,"0.0-2.0-0.0","J1","K1","J1 K1"
60,5214,29,"html-slider-response",3,38317,"0.0-2.0-0.1","F1","G1","F1 G1"
60,3034,17,"html-slider-response",4,41483,"0.0-2.0-0.2","A1","K1","A1 K1"
60,3330,11,"html-slider-response",5,44916,"0.0-2.0-0.3","D1","G1","D1 G1"
60,3383,30,"html-slider-response",6,48402,"0.0-2.0-0.4","D1","I1","D1 I1"
60,3677,40,"html-slider-response",7,52181,"0.0-2.0-0.5","E1","J1","E1 J1"
60,3742,35,"html-slider-response",8,56024,"0.0-2.0-0.6","A1","J1","A1 J1"
60,5851,41,"html-slider-response",9,61976,"0.0-2.0-0.7","I1","L1","I1 L1"
60,3091,56,"html-slider-response",10,65170,"0.0-2.0-0.8","G1","I1","G1 I1"
60,3284,19,"html-slider-response",11,68557,"0.0-2.0-0.9","B1","D1","B1 D1"
60,4539,71,"html-slider-response",12,73198,"0.0-2.0-0.10","E1","F1","E1 F1"
60,3693,29,"html-slider-response",13,76994,"0.0-2.0-0.11","E1","K1","E1 K1"
60,3825,34,"html-slider-response",14,80921,"0.0-2.0-0.12","A1","E1","A1 E1"
60,2774,33,"html-slider-response",15,83796,"0.0-2.0-0.13","B1","K1","B1 K1"
60,2954,26,"html-slider-response",16,86852,"0.0-2.0-0.14","B1","L1","B1 L1"
60,3051,16,"html-slider-response",17,90006,"0.0-2.0-0.15","A1","H1","A1 H1"
60,5035,83,"html-slider-response",18,95145,"0.0-2.0-0.16","J1","L1","J1 L1"
60,4741,15,"html-slider-response",19,99987,"0.0-2.0-0.17","E1","G1","E1 G1"
60,3305,20,"html-slider-response",20,103394,"0.0-2.0-0.18","A1","I1","A1 I1"
60,3045,20,"html-slider-response",21,106542,"0.0-2.0-0.19","B1","E1","B1 E1"
60,2836,71,"html-slider-response",22,109480,"0.0-2.0-0.20","H1","K1","H1 K1"
60,3299,49,"html-slider-response",23,112882,"0.0-2.0-0.21","H1","L1","H1 L1"
